
27,Flying Machine,"1,439",https://www.amazon.in/Flying-Machine-Mens-Jeans-FMJN9620_Blue_32W/dp/B07LFVKGQ7?dchild=1,https://m.media-amazon.com/images/I/81J+6BV3UjL._AC_UL320_.jpg,tshirt
28,Levi's,"1,699",https://www.amazon.in/Levis-Mens-Skinny-Jeans-84343-0000_Blue_32W/dp/B07SKCHT5D?dchild=1,https://m.media-amazon.com/images/I/91l0zH9T76L._AC_UL320_.jpg,tshirt
29,Lee,999,https://www.amazon.in/Lee-Mens-Skinny-Jeans-L36167248SMU_Jsw-Grey_34/dp/B07XBRHF2T?dchild=1,https://m.media-amazon.com/images/I/81418StwKnL._AC_UL320_.jpg,tshirt
30,Flying Machine,"1,029",https://www.amazon.in/Flying-Machine-Tapered-Jeans-FMJNO0658_Blue_32/dp/B07T147DZX?dchild=1,https://m.media-amazon.com/images/I/81pXINUEDyL._AC_UL320_.jpg,tshirt
31,Flying Machine,"1,049",https://www.amazon.in/Flying-Machine-Tapered-Jeans-FMJNO0612_Blue_34/dp/B07SYJXS1V?dchild=1,https://m.media-amazon.com/images/I/819solZLVBL._AC_UL320_.jpg,tshirt
32,Wrangler,"1,497",https://www.amazon.in/Wrangler-Mens-Jeans-W33285W2298B_Jsw-Mid-Shade_36/dp/B07VLGHCFH?dchild=1,https://m.media-amazon.com/images/I/81-DV8IC9UL._AC_UL320_.jpg,tshirt
33,Amazon Brand - Inkast Denim Co.,729,https://www.amazon.in/Amazon-Brand-Inkast-SK-103_MEDIUM-BLUE_36W/dp/B07HZQ1YH2?dchild=1,https://m.media-amazon.com/images/I/81EGkLRifbL._AC_UL320_.jpg,tshirt
34,Red Tape,"1,225",https://www.amazon.in/Red-Tape-Skinny-RTD7034A-36_Rinse-Blue_36W/dp/B07GBYV8JG?dchild=1,https://m.media-amazon.com/images/I/61C4Cd6iUQL._AC_UL320_.jpg,tshirt
35,Louis Philippe,"1,680",https://www.amazon.in/Louis-Philippe-Super-Jeans-LRDNDSSFT87447_Black_34W/dp/B07SM93C3X?dchild=1,https://m.media-amazon.com/images/I/71pRlbIVdeL._AC_UL320_.jpg,tshirt
36,Diverse,559,https://www.amazon.in/Diverse-Mens-Slim-Jeans-DCMDT03SC12L03-31D_Indigo_36W/dp/B07FYXNGD5?dchild=1,https://m.media-amazon.com/images/I/81fE49hWe4L._AC_UL320_.jpg,tshirt
37,Flying Machine,"1,429",https://www.amazon.in/Flying-Machine-Michael-Jeans-FMJNO1153_Blue_32/dp/B084QZJWKB?dchild=1,https://m.media-amazon.com/images/I/81diTwFhgjL._AC_UL320_.jpg,tshirt
38,Amazon Brand - Symbol,599,https://www.amazon.in/Amazon-Brand-Stretchable-SYMCOM-06-SL_Dark-Blue_34/dp/B07XC1RTNM?dchild=1,https://m.media-amazon.com/images/I/710jgF6aCbL._AC_UL320_.jpg,tshirt
39,Flying Machine,"1,378",https://www.amazon.in/Flying-Machine-Skinny-Jeans-FMJNO0655_Blue_34/dp/B07SYZML37?dchild=1,https://m.media-amazon.com/images/I/81kmx7YKTtL._AC_UL320_.jpg,tshirt
40,Elements by Peter England,"1,116",https://www.amazon.in/Elements-Peter-England-Skinny-PADNJSKPX87488_MediumBlue_32W/dp/B07XB75MMN?dchild=1,https://m.media-amazon.com/images/I/81nqsJF7uYL._AC_UL320_.jpg,tshirt
41,Elements by Peter England,981,https://www.amazon.in/Elements-Peter-England-Super-PADNJSTP697676_Indigo_34/dp/B07X4G9342?dchild=1,https://m.media-amazon.com/images/I/71k8PMXeqiL._AC_UL320_.jpg,tshirt
42,"L,Zard",599,https://www.amazon.in/Zard-Stretchable-Fabric-Light-Jeans/dp/B07MC3CZ71?dchild=1,https://m.media-amazon.com/images/I/61T-AU+9vvL._AC_UL320_.jpg,tshirt
